population,2013,2820,1762
population,2013,2821,751
population,2013,2822,415
population,2013,2823,70
population,2013,2824,378
population,2013,2826,416
population,2013,2827,289
population,2013,2828,90
population,2013,2829,42
population,2013,2830,966
population,2013,2831,371
population,2013,2832,218
population,2013,2833,446
population,2013,2834,150
population,2013,3001,2789
population,2013,3002,342
population,2013,3003,1021
population,2013,3004,265
population,2013,3005,347
population,2013,3006,665
population,2013,3007,351
population,2013,3008,372
population,2013,3009,153
population,2013,3010,447
population,2013,3011,412
population,2013,3012,345
population,2013,3013,3838
population,2013,3014,142
population,2013,3015,320
population,2013,3016,133
population,2013,3017,205
population,2013,3018,694
population,2013,3019,1661
population,2013,3020,294
population,2013,3021,231
population,2013,3022,1017
population,2013,3023,8565
population,2013,3024,256
population,2013,3025,1393
population,2013,3026,778
population,2013,3027,1006
population,2013,3028,391
population,2013,3029,843
population,2013,3030,765
population,2013,3031,290
population,2013,3032,216
population,2013,3033,194
population,2013,3034,523
population,2013,3035,203
population,2013,3036,2559
population,2013,3037,284
population,2013,3038,484
population,2013,3039,377
population,2013,3040,1042
population,2013,3041,349
population,2013,3042,550
population,2013,3043,1207
population,2013,3044,1426
population,2013,3045,890
population,2013,3046,1055
population,2013,3047,420
population,2013,3048,1322
population,2013,3049,392
population,2013,3050,192
population,2013,3051,322
population,2013,3052,1092
population,2013,3053,1064
population,2013,3054,228
population,2013,3055,984
population,2013,3056,377
population,2013,3057,210
population,2013,3058,209
population,2013,3059,364
population,2013,3060,823
population,2013,3061,408
population,2013,3062,381
population,2013,3063,961
population,2013,3064,181
population,2013,3065,560
population,2013,3066,380
population,2013,3067,152
population,2013,3068,120
population,2013,3069,319
population,2013,3070,126
population,2013,3071,262
population,2013,3072,522
population,2013,3073,632
population,2013,3074,675
population,2013,3075,194
population,2013,3076,218
population,2013,3077,129
population,2013,3078,220
population,2013,3079,324
population,2013,3080,703
population,2013,3081,329
population,2013,3082,6506
population,2013,3083,615
population,2013,3084,2146
population,2013,3085,673
population,2013,3086,323
population,2013,3087,569
population,2013,3088,343
population,2013,3089,133
population,2013,3090,278
population,2013,3091,479
population,2013,3092,657
population,2013,3093,1095
population,2013,3094,3313
population,2013,3095,13545
population,2013,3096,89
population,2013,3097,356
population,2013,3098,4308
population,2013,3099,411
population,2013,3100,1464
population,2013,3101,9033
population,2013,3102,3112
population,2013,3103,1082
population,2013,3104,1224
population,2013,3105,344
population,2013,3106,1309
population,2013,3107,1270
population,2013,3108,392
population,2013,3109,754
population,2013,3110,946
population,2013,3111,1121
population,2013,3112,666
population,2013,3113,566
population,2013,3114,292
population,2013,3115,340
population,2013,3116,202
population,2013,3117,461
population,2013,3118,5841
population,2013,3119,405
population,2013,3120,688
population,2013,3121,681
population,2013,3122,234
population,2013,3124,237
population,2013,3125,133
population,2013,3126,1194
population,2013,3127,645
population,2013,3128,2669
population,2013,3129,319
population,2013,3130,269
population,2013,3131,517
population,2013,3132,598
population,2013,3133,522
population,2013,3134,204
population,2013,3135,342
population,2013,3136,197
population,2013,3137,274
population,2013,3138,3105
population,2013,3139,328
population,2013,3140,1126
population,2013,3141,159
population,2013,3142,265
population,2013,3143,114
population,2013,3144,211
population,2013,3145,768
population,2013,3146,181
population,2013,3147,162
population,2013,3148,355
population,2013,3149,430
population,2013,3150,248
population,2013,3151,180
population,2013,3152,268
population,2013,3154,291
population,2013,3155,1963
population,2013,3156,1729
population,2013,3157,935
population,2013,3158,933
population,2013,3159,825
population,2013,3160,373
population,2013,3161,894
population,2013,3162,194
population,2013,3163,771
population,2013,3164,286
population,2013,3165,1457
population,2013,3166,294
population,2013,3167,283
population,2013,3168,877
population,2013,3169,299
population,2013,3170,150
population,2013,3171,259
population,2013,3172,129
population,2013,3173,1173
population,2013,3174,863
population,2013,3175,296
population,2013,3176,494
population,2013,3177,277
population,2013,3178,321
population,2013,3179,314
population,2013,3180,693
population,2013,3181,334
